Frequency (Hz),Magnitude (db)
723.0,-79.04585247509746
724.0,-77.66535724607658
725.0,-77.25392704727005
726.0,-77.71420882909989
727.0,-79.1435558453208
728.0,-81.94267363392103
729.0,-87.55170396758864
730.0,-318.2687218490933
731.0,-87.60020810821288
732.0,-82.03968211495372
733.0,-79.28906906614655
734.0,-77.90822738887319
735.0,-77.4964517449
736.0,-77.956389080238
737.0,-79.38539264424183
738.0,-82.18416797050952
739.0,-87.79285682739236
740.0,-317.0910308835261
741.0,-87.84068095399005
742.0,-82.27981641485255
743.0,-79.52886578865146
744.0,-78.14768749819089
745.0,-77.73557620108554
746.0,-78.19517883916791
747.0,-79.62384865765432
748.0,-82.42229118602057
749.0,-88.03064818855336
750.0,-317.5717388999747
751.0,-88.0778114206963
752.0,-82.5166178334569
753.0,-79.76533908651604
754.0,-78.38383359875452
755.0,-77.97139602378618
756.0,-78.43067329954116
757.0,-79.85901866732434
758.0,-82.65713765273435
759.0,-88.26517201615287
760.0,-324.3151029437069
761.0,-88.3116926664487
762.0,-82.75017912877105
763.0,-79.998581320066
764.0,-78.61675765541976
765.0,-78.20400278474767
766.0,-78.66296364224699
767.0,-80.09099346550968
768.0,-82.88879777651343
769.0,-88.49651833202024
770.0,-319.9636602112044
771.0,-88.5424139511598
772.0,-82.98058918323488
773.0,-80.22868099625776
774.0,-78.84654780187762
775.0,-78.43348424645116
776.0,-78.89213726068165
777.0,-80.31986007869088
778.0,-83.1173582189404
779.0,-88.72477343472181
780.0,-318.87959974289697
781.0,-88.77006085415243
782.0,-83.20793321924714
783.0,-80.45572298285178
784.0,-79.07328855315367
785.0,-78.65992457318852
786.0,-79.1182779703615
787.0,-80.5457019754836
788.0,-83.34290210376795
789.0,-88.95002010520507
790.0,-321.88152592266306
791.0,-88.99471547580703
792.0,-83.43229300018831
793.0,-80.67978870766326
794.0,-79.29706100350357
795.0,-78.88340452750256
796.0,-79.34146620393777
797.0,-80.76859926051348
798.0,-83.56550920928505
799.0,-89.172337797254
800.0,-316.9469051923402
801.0,-89.21645662660175
802.0,-83.65374701692812
803.0,-80.90095634432915
804.0,-79.5179430108334
805.0,-79.10400165332321
806.0,-79.56177919305846
807.0,-80.98862885478763
808.0,-83.78525614770862
809.0,-89.39180281578716
810.0,-315.0820687971951
811.0,-89.43536000172104
812.0,-83.87237066279044
813.0,-81.11930098540182
814.0,-79.73600936868094
815.0,-79.32179044673096
816.0,-79.77929113799934
817.0,-81.20586466443116
818.0,-84.00221653234617
819.0,-89.60848848303378
820.0,-320.63718672104585
821.0,-89.6514983459991
822.0,-84.08823639595099
823.0,-81.33489480407141
824.0,-79.95133196683447
825.0,-79.53684251557993
826.0,-79.99407336612049
827.0,-81.42037773774014
828.0,-84.21646113413752
829.0,-89.82246529386772
830.0,-320.96698382694365
831.0,-89.86494160644463
832.0,-84.30141389174551
833.0,-81.54780720541048
834.0,-80.16397994141226
835.0,-79.74922672852648
836.0,-80.2061944799949
837.0,-81.63223641260993
838.0,-84.42805802751673
839.0,-90.03380106084622
840.0,-323.3449210915024
841.0,-90.07575707580664
842.0,-84.51197018492813
843.0,-81.75810496762745
844.0,-80.37401981535781
845.0,-79.95900935453997
846.0,-80.41572049598342
